"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"244","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Jordan Matthews (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"249","Alex Ellis (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Beau Brinkley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"253","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"254","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"255","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"256","Jeff Driskel (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Taysom Hill (NO)","4","6","52","13.0","15","0","0","70","374","5","0","12","0.0","0.0","1.6%"
"258","Colin Thompson (CAR)","0","1","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"259","Troy Fumagalli (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Travis Koontz (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
