"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"162","Ihmir Smith-Marsette (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"163","Marquez Stevenson (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"164","Amari Rodgers (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"165","Shi Smith (CAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"166","Tutu Atwell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"167","Anthony Schwartz (CLE)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"168","Reggie Roberson Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Dazz Newsome (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"170","Kadarius Toney (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.8%"
"171","T.J. Vasher (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Josh Hammond (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Rico Gafford (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Jordan Veasy (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"175","Christian Blake (ARI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"176","Brandon Powell (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"177","Malik Turner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"178","Deontez Alexander (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Javon Wims (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Auden Tate (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"181","Richie James Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"182","DJ Chark Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54.8%"
"183","Jester Weah (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Trey Quinn (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Dante Pettis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"186","Deon Cain (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"187","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"188","Calvin Ridley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"189","Anthony Miller (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"190","James Washington (DAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.8%"
"191","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"192","River Cracraft (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"193","Robert Foster (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Vyncint Smith (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","DaeSean Hamilton (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"196","Justin Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"197","Austin Proehl (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Daurice Fountain (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Keke Coutee (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"200","Jody Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"201","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Jayson Stanley (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"204","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Tyron Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"206","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"207","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Tom Kennedy (DET)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"209","Steven Sims Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"211","Scotty Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"212","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"213","Collin Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"214","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"215","Kelvin Harmon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"216","N'Keal Harry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"217","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"218","Darius Slayton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"219","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Ashton Dulin (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"221","Miles Boykin (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"222","Bryan Edwards (ATL)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"223","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"224","KeeSean Johnson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
